IND_UUID,IND_NAME,IND_CODE,DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME,DIM_TIME_TYPE,DIM_SEX,DIM_AGE,DIM_VALUE_TYPE,VALUE_NUMERIC,VALUE_NUMERIC_LOWER,VALUE_NUMERIC_UPPER,VALUE_COMMENTS,DIM_PUBLISH_STATE_CODE
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,376,Israel,1992,YEAR,Total,18 plus years,RATE_PER_100,18.4,15,22.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,388,Jamaica,1992,YEAR,Total,18 plus years,RATE_PER_100,12.6,10,15.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,191,Croatia,1992,YEAR,Total,18 plus years,RATE_PER_100,14.9,11.7,18.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,348,Hungary,1992,YEAR,Total,18 plus years,RATE_PER_100,17.4,14.2,21.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,348,Hungary,1992,YEAR,Male,18 plus years,RATE_PER_100,16,11.5,21,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,372,Ireland,1992,YEAR,Total,18 plus years,RATE_PER_100,12.1,9.4,15.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,364,Iran (Islamic Republic of),1992,YEAR,Male,18 plus years,RATE_PER_100,7.1,5.1,9.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,368,Iraq,1992,YEAR,Total,18 plus years,RATE_PER_100,19.2,15.3,23.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,376,Israel,1992,YEAR,Female,18 plus years,RATE_PER_100,21.1,16.1,26.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,380,Italy,1992,YEAR,Female,18 plus years,RATE_PER_100,13.9,11.4,16.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,388,Jamaica,1992,YEAR,Female,18 plus years,RATE_PER_100,19.3,14.7,24.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,400,Jordan,1992,YEAR,Total,18 plus years,RATE_PER_100,21.4,18.1,25,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,392,Japan,1992,YEAR,Total,18 plus years,RATE_PER_100,1.6,1.3,1.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,392,Japan,1992,YEAR,Male,18 plus years,RATE_PER_100,1.3,1,1.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,398,Kazakhstan,1992,YEAR,Male,18 plus years,RATE_PER_100,9.1,5.2,14.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,404,Kenya,1992,YEAR,Male,18 plus years,RATE_PER_100,0.7,0.3,1.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,116,Cambodia,1992,YEAR,Male,18 plus years,RATE_PER_100,0.5,0.2,1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,296,Kiribati,1992,YEAR,Total,18 plus years,RATE_PER_100,28.2,23.1,33.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,296,Kiribati,1992,YEAR,Female,18 plus years,RATE_PER_100,34.1,26.4,42,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,659,Saint Kitts and Nevis,1992,YEAR,Male,18 plus years,RATE_PER_100,5.9,3.2,9.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,410,Republic of Korea,1992,YEAR,Total,18 plus years,RATE_PER_100,2,1.4,2.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,410,Republic of Korea,1992,YEAR,Male,18 plus years,RATE_PER_100,1.4,0.8,2.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,422,Lebanon,1992,YEAR,Total,18 plus years,RATE_PER_100,20.9,16.9,25.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,434,Libya,1992,YEAR,Female,18 plus years,RATE_PER_100,28.5,21.9,35.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,144,Sri Lanka,1992,YEAR,Total,18 plus years,RATE_PER_100,1.4,0.8,2.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,426,Lesotho,1992,YEAR,Total,18 plus years,RATE_PER_100,7.1,4.7,10.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,426,Lesotho,1992,YEAR,Male,18 plus years,RATE_PER_100,1,0.4,2.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,440,Lithuania,1992,YEAR,Female,18 plus years,RATE_PER_100,23.9,19.1,29.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,442,Luxembourg,1992,YEAR,Total,18 plus years,RATE_PER_100,12.8,9.7,16.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,428,Latvia,1992,YEAR,Total,18 plus years,RATE_PER_100,17.7,13.6,22.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,428,Latvia,1992,YEAR,Female,18 plus years,RATE_PER_100,21.8,15.4,28.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,428,Latvia,1992,YEAR,Male,18 plus years,RATE_PER_100,12.5,7.8,18.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,504,Morocco,1992,YEAR,Male,18 plus years,RATE_PER_100,7.4,4.2,11.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,492,Monaco,1992,YEAR,Male,18 plus years,RATE_PER_100,,,,No data available.� Estimate could not be calculated due to lack of covariate data.,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,498,Republic of Moldova,1992,YEAR,Male,18 plus years,RATE_PER_100,8,4.4,12.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,450,Madagascar,1992,YEAR,Female,18 plus years,RATE_PER_100,2.2,1.1,3.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,462,Maldives,1992,YEAR,Female,18 plus years,RATE_PER_100,3.1,1.7,5.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,462,Maldives,1992,YEAR,Male,18 plus years,RATE_PER_100,0.9,0.4,1.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,484,Mexico,1992,YEAR,Female,18 plus years,RATE_PER_100,21,16.9,25.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,470,Malta,1992,YEAR,Male,18 plus years,RATE_PER_100,17.6,12,23.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,104,Myanmar,1992,YEAR,Total,18 plus years,RATE_PER_100,1.4,0.8,2.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,499,Montenegro,1992,YEAR,Female,18 plus years,RATE_PER_100,14.2,9.1,20.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,496,Mongolia,1992,YEAR,Total,18 plus years,RATE_PER_100,9.3,6.7,12.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,496,Mongolia,1992,YEAR,Female,18 plus years,RATE_PER_100,11.9,7.8,16.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,496,Mongolia,1992,YEAR,Male,18 plus years,RATE_PER_100,6.5,3.7,10.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,478,Mauritania,1992,YEAR,Total,18 plus years,RATE_PER_100,4.4,2.9,6.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,480,Mauritius,1992,YEAR,Total,18 plus years,RATE_PER_100,5.3,3.7,7.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,480,Mauritius,1992,YEAR,Male,18 plus years,RATE_PER_100,2.4,1.2,4.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,458,Malaysia,1992,YEAR,Male,18 plus years,RATE_PER_100,2.5,1.4,4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,516,Namibia,1992,YEAR,Male,18 plus years,RATE_PER_100,1.7,0.7,3.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,562,Niger,1992,YEAR,Male,18 plus years,RATE_PER_100,0.6,0.2,1.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,558,Nicaragua,1992,YEAR,Male,18 plus years,RATE_PER_100,7.7,4.2,12.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,570,Niue,1992,YEAR,Total,18 plus years,RATE_PER_100,31.8,26,37.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,578,Norway,1992,YEAR,Female,18 plus years,RATE_PER_100,13.8,10.9,17,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,524,Nepal,1992,YEAR,Total,18 plus years,RATE_PER_100,0.9,0.5,1.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,520,Nauru,1992,YEAR,Male,18 plus years,RATE_PER_100,46.7,40,53.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,554,New Zealand,1992,YEAR,Female,18 plus years,RATE_PER_100,18.7,15.1,22.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,554,New Zealand,1992,YEAR,Male,18 plus years,RATE_PER_100,15.9,12.2,19.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,508,Mozambique,1992,YEAR,Male,18 plus years,RATE_PER_100,0.9,0.3,1.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,478,Mauritania,1992,YEAR,Male,18 plus years,RATE_PER_100,1.6,0.7,3.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,454,Malawi,1992,YEAR,Total,18 plus years,RATE_PER_100,1.7,1,2.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,516,Namibia,1992,YEAR,Female,18 plus years,RATE_PER_100,11.6,7.5,16.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,562,Niger,1992,YEAR,Female,18 plus years,RATE_PER_100,2.7,1.5,4.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,566,Nigeria,1992,YEAR,Male,18 plus years,RATE_PER_100,1,0.5,1.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,528,Netherlands (Kingdom of the),1992,YEAR,Female,18 plus years,RATE_PER_100,10.9,8.2,13.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,524,Nepal,1992,YEAR,Male,18 plus years,RATE_PER_100,0.5,0.2,1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,520,Nauru,1992,YEAR,Female,18 plus years,RATE_PER_100,57,50.5,63.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,554,New Zealand,1992,YEAR,Total,18 plus years,RATE_PER_100,17.3,14.7,20.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,512,Oman,1992,YEAR,Male,18 plus years,RATE_PER_100,9.1,6.1,12.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,586,Pakistan,1992,YEAR,Total,18 plus years,RATE_PER_100,2.6,1.7,3.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,586,Pakistan,1992,YEAR,Male,18 plus years,RATE_PER_100,1.5,0.8,2.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,591,Panama,1992,YEAR,Total,18 plus years,RATE_PER_100,10.9,7.9,14.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,591,Panama,1992,YEAR,Male,18 plus years,RATE_PER_100,7,4,11.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,604,Peru,1992,YEAR,Total,18 plus years,RATE_PER_100,11,8.4,13.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,608,Philippines,1992,YEAR,Male,18 plus years,RATE_PER_100,1.4,0.7,2.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,408,Democratic People's Republic of Korea,1992,YEAR,Male,18 plus years,RATE_PER_100,2,0.8,4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,600,Paraguay,1992,YEAR,Male,18 plus years,RATE_PER_100,6.5,3.2,11.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,643,Russian Federation,1992,YEAR,Total,18 plus years,RATE_PER_100,17.6,15.7,19.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,586,Pakistan,1992,YEAR,Female,18 plus years,RATE_PER_100,3.8,2.3,5.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,608,Philippines,1992,YEAR,Total,18 plus years,RATE_PER_100,2.2,1.6,3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,608,Philippines,1992,YEAR,Female,18 plus years,RATE_PER_100,3,1.9,4.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,585,Palau,1992,YEAR,Total,18 plus years,RATE_PER_100,40.2,34.2,46.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,585,Palau,1992,YEAR,Male,18 plus years,RATE_PER_100,34,25.7,42.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,620,Portugal,1992,YEAR,Female,18 plus years,RATE_PER_100,12,8.3,16.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,620,Portugal,1992,YEAR,Male,18 plus years,RATE_PER_100,8.5,5.8,11.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,600,Paraguay,1992,YEAR,Total,18 plus years,RATE_PER_100,8.9,5.9,12.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,682,Saudi Arabia,1992,YEAR,Total,18 plus years,RATE_PER_100,21.1,18.2,24.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,729,Sudan,1992,YEAR,Total,18 plus years,RATE_PER_100,,,,No data available.� Estimate could not be calculated due to lack of covariate data.,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,729,Sudan,1992,YEAR,Female,18 plus years,RATE_PER_100,,,,No data available.� Estimate could not be calculated due to lack of covariate data.,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,388,Jamaica,1992,YEAR,Male,18 plus years,RATE_PER_100,5.5,3.4,8.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,400,Jordan,1992,YEAR,Female,18 plus years,RATE_PER_100,29.7,24.5,35.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,392,Japan,1992,YEAR,Female,18 plus years,RATE_PER_100,1.9,1.5,2.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,410,Republic of Korea,1992,YEAR,Female,18 plus years,RATE_PER_100,2.5,1.7,3.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,414,Kuwait,1992,YEAR,Total,18 plus years,RATE_PER_100,26.9,23.1,30.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,414,Kuwait,1992,YEAR,Female,18 plus years,RATE_PER_100,36.8,31.2,42.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,430,Liberia,1992,YEAR,Female,18 plus years,RATE_PER_100,7,4.3,10.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,430,Liberia,1992,YEAR,Male,18 plus years,RATE_PER_100,2.2,1,4.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,662,Saint Lucia,1992,YEAR,Male,18 plus years,RATE_PER_100,4.8,2.6,7.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,144,Sri Lanka,1992,YEAR,Female,18 plus years,RATE_PER_100,2.2,1.1,3.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,144,Sri Lanka,1992,YEAR,Male,18 plus years,RATE_PER_100,0.6,0.2,1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,504,Morocco,1992,YEAR,Female,18 plus years,RATE_PER_100,17.8,12.8,23.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,498,Republic of Moldova,1992,YEAR,Total,18 plus years,RATE_PER_100,12.5,9.1,16.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,498,Republic of Moldova,1992,YEAR,Female,18 plus years,RATE_PER_100,16,10.7,22.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,450,Madagascar,1992,YEAR,Male,18 plus years,RATE_PER_100,0.7,0.3,1.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,462,Maldives,1992,YEAR,Total,18 plus years,RATE_PER_100,1.9,1.1,2.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,584,Marshall Islands,1992,YEAR,Female,18 plus years,RATE_PER_100,45.7,37.7,53.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,584,Marshall Islands,1992,YEAR,Male,18 plus years,RATE_PER_100,31.6,23.4,40,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,807,North Macedonia,1992,YEAR,Female,18 plus years,RATE_PER_100,16.6,11.4,22.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,466,Mali,1992,YEAR,Female,18 plus years,RATE_PER_100,3.7,2.2,5.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,466,Mali,1992,YEAR,Male,18 plus years,RATE_PER_100,1,0.4,2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,470,Malta,1992,YEAR,Total,18 plus years,RATE_PER_100,20.3,16.2,24.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,508,Mozambique,1992,YEAR,Total,18 plus years,RATE_PER_100,2.4,1.4,3.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,454,Malawi,1992,YEAR,Female,18 plus years,RATE_PER_100,2.8,1.5,4.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,458,Malaysia,1992,YEAR,Female,18 plus years,RATE_PER_100,6,3.9,8.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,516,Namibia,1992,YEAR,Total,18 plus years,RATE_PER_100,7,4.7,9.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,562,Niger,1992,YEAR,Total,18 plus years,RATE_PER_100,1.7,1,2.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,558,Nicaragua,1992,YEAR,Total,18 plus years,RATE_PER_100,12.3,9.2,15.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,558,Nicaragua,1992,YEAR,Female,18 plus years,RATE_PER_100,16.5,11.8,21.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,570,Niue,1992,YEAR,Female,18 plus years,RATE_PER_100,38.7,30.5,47.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,578,Norway,1992,YEAR,Male,18 plus years,RATE_PER_100,11.3,8.5,14.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,520,Nauru,1992,YEAR,Total,18 plus years,RATE_PER_100,51.7,47.1,56.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,591,Panama,1992,YEAR,Female,18 plus years,RATE_PER_100,14.8,9.9,20.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,604,Peru,1992,YEAR,Female,18 plus years,RATE_PER_100,14.8,10.8,19.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,604,Peru,1992,YEAR,Male,18 plus years,RATE_PER_100,6.9,4.1,10.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,616,Poland,1992,YEAR,Female,18 plus years,RATE_PER_100,17.3,13.9,21,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,634,Qatar,1992,YEAR,Total,18 plus years,RATE_PER_100,21.9,17.6,26.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,643,Russian Federation,1992,YEAR,Male,18 plus years,RATE_PER_100,9.7,7.7,11.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,646,Rwanda,1992,YEAR,Male,18 plus years,RATE_PER_100,0.3,0.1,0.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,728,South Sudan,1992,YEAR,Total,18 plus years,RATE_PER_100,3.2,1.8,5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,583,Micronesia (Federated States of),1992,YEAR,Female,18 plus years,RATE_PER_100,36.5,28.8,44.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,583,Micronesia (Federated States of),1992,YEAR,Male,18 plus years,RATE_PER_100,22.8,16,30.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,266,Gabon,1992,YEAR,Female,18 plus years,RATE_PER_100,9.7,5.7,14.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,268,Georgia,1992,YEAR,Female,18 plus years,RATE_PER_100,13.3,8.5,19.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,1,World,1992,YEAR,Total,18 plus years,RATE_PER_100,7.1,6.7,7.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,1,World,1992,YEAR,Male,18 plus years,RATE_PER_100,5.2,4.7,5.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,270,Gambia,1992,YEAR,Total,18 plus years,RATE_PER_100,2.9,1.9,4.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,270,Gambia,1992,YEAR,Female,18 plus years,RATE_PER_100,4.9,2.8,7.5,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,270,Gambia,1992,YEAR,Male,18 plus years,RATE_PER_100,1.2,0.5,2.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,624,Guinea-Bissau,1992,YEAR,Male,18 plus years,RATE_PER_100,1,0.4,2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,308,Grenada,1992,YEAR,Male,18 plus years,RATE_PER_100,4.8,2.4,8.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,328,Guyana,1992,YEAR,Total,18 plus years,RATE_PER_100,9.2,6.4,12.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,694,Sierra Leone,1992,YEAR,Female,18 plus years,RATE_PER_100,5,3,7.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,222,El Salvador,1992,YEAR,Female,18 plus years,RATE_PER_100,15,10.2,20.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,674,San Marino,1992,YEAR,Total,18 plus years,RATE_PER_100,,,,No data available.� Estimate could not be calculated due to lack of covariate data.,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,688,Serbia,1992,YEAR,Female,18 plus years,RATE_PER_100,15,11,19.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,728,South Sudan,1992,YEAR,Female,18 plus years,RATE_PER_100,,,,No data available.� Estimate could not be calculated due to lack of covariate data.,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,740,Suriname,1992,YEAR,Male,18 plus years,RATE_PER_100,8.8,5.1,13.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,703,Slovakia,1992,YEAR,Total,18 plus years,RATE_PER_100,13.4,10.4,16.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,703,Slovakia,1992,YEAR,Female,18 plus years,RATE_PER_100,14.9,10.7,19.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,705,Slovenia,1992,YEAR,Total,18 plus years,RATE_PER_100,13,9.6,17.1,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,705,Slovenia,1992,YEAR,Male,18 plus years,RATE_PER_100,10.3,5.9,15.7,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,748,Eswatini,1992,YEAR,Total,18 plus years,RATE_PER_100,8.5,5.7,12,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,690,Seychelles,1992,YEAR,Total,18 plus years,RATE_PER_100,6.7,4.7,9.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,702,Singapore,1992,YEAR,Total,18 plus years,RATE_PER_100,3.8,2.7,5.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,702,Singapore,1992,YEAR,Female,18 plus years,RATE_PER_100,5,3.2,7.3,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,702,Singapore,1992,YEAR,Male,18 plus years,RATE_PER_100,2.6,1.5,4.2,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,90,Solomon Islands,1992,YEAR,Male,18 plus years,RATE_PER_100,6.7,3.1,11.8,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,682,Saudi Arabia,1992,YEAR,Female,18 plus years,RATE_PER_100,29.7,25.1,34.6,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,686,Senegal,1992,YEAR,Female,18 plus years,RATE_PER_100,5.2,3.2,7.9,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,191,Croatia,1992,YEAR,Female,18 plus years,RATE_PER_100,17,12.3,22.4,,PUBLISHED
BEFA58B,Obesity in adults (age 18+),NCD_BMI_30A,332,Haiti,1992,YEAR,Total,18 plus years,RATE_PER_100,7.4,5.1,10.2,,PUBLISHED
