IND_UUID,IND_NAME,IND_CODE,DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME,DIM_TIME_TYPE,DIM_AMR_GLASS_AWARE,DIM_VALUE_TYPE,VALUE_NUMERIC,VALUE_COMMENTS,DIM_PUBLISH_STATE_CODE
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,276,Germany,2018,YEAR,ACCESS,RATE_PER_100,55.5285,Only consumption in the community reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,276,Germany,2016,YEAR,ACCESS,RATE_PER_100,51.0847,Only consumption in the community reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,203,Czechia,2021,YEAR,ACCESS,RATE_PER_100,61.612,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,196,Cyprus,2021,YEAR,ACCESS,RATE_PER_100,47.4121,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,203,Czechia,2019,YEAR,ACCESS,RATE_PER_100,60.4098,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,203,Czechia,2020,YEAR,ACCESS,RATE_PER_100,62.193,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,196,Cyprus,2020,YEAR,ACCESS,RATE_PER_100,43.6134,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,196,Cyprus,2018,YEAR,ACCESS,RATE_PER_100,48.6337,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,196,Cyprus,2019,YEAR,ACCESS,RATE_PER_100,48.1881,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,196,Cyprus,2017,YEAR,ACCESS,RATE_PER_100,49.1686,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,196,Cyprus,2016,YEAR,ACCESS,RATE_PER_100,47.7294,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,170,Colombia,2019,YEAR,ACCESS,RATE_PER_100,74.2346,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,170,Colombia,2020,YEAR,ACCESS,RATE_PER_100,67.481,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,170,Colombia,2021,YEAR,ACCESS,RATE_PER_100,65.7245,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,170,Colombia,2018,YEAR,ACCESS,RATE_PER_100,67.2785,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,384,C™te d'Ivoire,2020,YEAR,ACCESS,RATE_PER_100,72.2075,Data incomplete since not collected from all sources of data,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,384,C™te d'Ivoire,2021,YEAR,ACCESS,RATE_PER_100,80.7035,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,384,C™te d'Ivoire,2019,YEAR,ACCESS,RATE_PER_100,72.1197,Data incomplete since not collected from all sources of data,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,384,C™te d'Ivoire,2018,YEAR,ACCESS,RATE_PER_100,79.0614,Data incomplete since not collected from all sources of data,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,756,Switzerland,2019,YEAR,ACCESS,RATE_PER_100,62.4309,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,756,Switzerland,2020,YEAR,ACCESS,RATE_PER_100,63.6626,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,756,Switzerland,2021,YEAR,ACCESS,RATE_PER_100,65.2131,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,756,Switzerland,2018,YEAR,ACCESS,RATE_PER_100,61.3659,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,756,Switzerland,2016,YEAR,ACCESS,RATE_PER_100,58.7873,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,756,Switzerland,2017,YEAR,ACCESS,RATE_PER_100,59.5645,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,064,Bhutan,2021,YEAR,ACCESS,RATE_PER_100,86.7991,For antibiotics: only A07AA and J01 reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,064,Bhutan,2020,YEAR,ACCESS,RATE_PER_100,87.7973,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,096,Brunei Darussalam,2020,YEAR,ACCESS,RATE_PER_100,72.209,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,096,Brunei Darussalam,2021,YEAR,ACCESS,RATE_PER_100,69.7565,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,064,Bhutan,2019,YEAR,ACCESS,RATE_PER_100,87.8526,For antibiotics: only J01 and P01AB reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,096,Brunei Darussalam,2019,YEAR,ACCESS,RATE_PER_100,66.7815,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,112,Belarus,2020,YEAR,ACCESS,RATE_PER_100,46.5611,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,112,Belarus,2021,YEAR,ACCESS,RATE_PER_100,65.1718,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,112,Belarus,2019,YEAR,ACCESS,RATE_PER_100,66.7595,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,112,Belarus,2018,YEAR,ACCESS,RATE_PER_100,60.8942,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,050,Bangladesh,2020,YEAR,ACCESS,RATE_PER_100,40.617,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,112,Belarus,2016,YEAR,ACCESS,RATE_PER_100,56.0646,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,112,Belarus,2017,YEAR,ACCESS,RATE_PER_100,61.5998,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,050,Bangladesh,2019,YEAR,ACCESS,RATE_PER_100,37.0411,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,050,Bangladesh,2017,YEAR,ACCESS,RATE_PER_100,48.0581,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,050,Bangladesh,2018,YEAR,ACCESS,RATE_PER_100,41.5328,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,050,Bangladesh,2016,YEAR,ACCESS,RATE_PER_100,35.6001,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,854,Burkina Faso,2018,YEAR,ACCESS,RATE_PER_100,83.5695,For antibiotics: only A07AA and J01 reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,204,Benin,2020,YEAR,ACCESS,RATE_PER_100,74.5011,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,204,Benin,2021,YEAR,ACCESS,RATE_PER_100,69.1581,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,854,Burkina Faso,2017,YEAR,ACCESS,RATE_PER_100,87.2883,For antibiotics: only A07AA and J01 reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,204,Benin,2019,YEAR,ACCESS,RATE_PER_100,76.3738,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,204,Benin,2017,YEAR,ACCESS,RATE_PER_100,66.0594,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,204,Benin,2018,YEAR,ACCESS,RATE_PER_100,77.126,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,204,Benin,2016,YEAR,ACCESS,RATE_PER_100,78.6203,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,056,Belgium,2021,YEAR,ACCESS,RATE_PER_100,68.4793,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,056,Belgium,2018,YEAR,ACCESS,RATE_PER_100,66.2393,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,056,Belgium,2019,YEAR,ACCESS,RATE_PER_100,67.9242,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,056,Belgium,2020,YEAR,ACCESS,RATE_PER_100,67.3446,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,056,Belgium,2017,YEAR,ACCESS,RATE_PER_100,63.1191,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,040,Austria,2021,YEAR,ACCESS,RATE_PER_100,60.0144,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,056,Belgium,2016,YEAR,ACCESS,RATE_PER_100,62.8049,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,040,Austria,2020,YEAR,ACCESS,RATE_PER_100,61.1758,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,040,Austria,2019,YEAR,ACCESS,RATE_PER_100,58.3106,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,040,Austria,2016,YEAR,ACCESS,RATE_PER_100,58.4118,Only consumption in the community reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,040,Austria,2017,YEAR,ACCESS,RATE_PER_100,58.5349,Only consumption in the community reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,040,Austria,2018,YEAR,ACCESS,RATE_PER_100,58.0641,Only consumption in the community reported,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,051,Armenia,2021,YEAR,ACCESS,RATE_PER_100,49.0209,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,051,Armenia,2019,YEAR,ACCESS,RATE_PER_100,55.6748,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,051,Armenia,2020,YEAR,ACCESS,RATE_PER_100,46.3451,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,051,Armenia,2018,YEAR,ACCESS,RATE_PER_100,62.0864,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,051,Armenia,2016,YEAR,ACCESS,RATE_PER_100,55.937,,PUBLISHED
19E688D,Antibiotic consumption pattern,GLASSAMC_AWARE,051,Armenia,2017,YEAR,ACCESS,RATE_PER_100,64.1826,,PUBLISHED
